query_id,query,predicted_code,predicted_label,gold_codes,graph_relationship,graph_matched_gold_code,graph_shared_parent_code,graph_prediction_found,graph_gold_found,note
5689,testicular germ cell tumor non-seminomatous,EFO:1000570,Testicular Non-Seminomatous Germ Cell Tumor,EFO:1000570,Same,EFO:1000570,,True,True,
5690,Testicular Non-Seminomatous Germ Cell Tumor,EFO:1000570,Testicular Non-Seminomatous Germ Cell Tumor,EFO:1000570,Same,EFO:1000570,,True,True,
5691,testicular non-seminomatous germ cell tumor,EFO:1000570,Testicular Non-Seminomatous Germ Cell Tumor,EFO:1000570,Same,EFO:1000570,,True,True,
5692,Testicular Teratoma,EFO:1000573,Testicular Teratoma,EFO:1000573,Same,EFO:1000573,,True,True,
5693,Teratoma testicular,EFO:1000573,Testicular Teratoma,EFO:1000573,Same,EFO:1000573,,True,True,
5694,testicular teratoma,EFO:1000573,Testicular Teratoma,EFO:1000573,Same,EFO:1000573,,True,True,
5695,testicular yolk sac tumor,EFO:1000574,Testicular Yolk Sac Tumor,EFO:1000574,Same,EFO:1000574,,True,True,
5696,Testicular Yolk Sac Tumor,EFO:1000574,Testicular Yolk Sac Tumor,EFO:1000574,Same,EFO:1000574,,True,True,
5697,Therapy-Related Myeloid Neoplasm,EFO:1000575,Therapy-Related Myeloid Neoplasm,EFO:1000575,Same,EFO:1000575,,True,True,
5698,therapy-related myeloid neoplasm,EFO:1000575,Therapy-Related Myeloid Neoplasm,EFO:1000575,Same,EFO:1000575,,True,True,
5699,Myeloid Neoplasm Post Cytotoxic Therapy,EFO:1000575,Therapy-Related Myeloid Neoplasm,EFO:1000575,Same,EFO:1000575,,True,True,
5700,thymic carcinoma,EFO:1000576,Thymic Carcinoma,EFO:1000576,Same,EFO:1000576,,True,True,
5701,type C thymoma,EFO:1000576,Thymic Carcinoma,EFO:1000576,Same,EFO:1000576,,True,True,
5702,Thymic Carcinoma,EFO:1000576,Thymic Carcinoma,EFO:1000576,Same,EFO:1000576,,True,True,
5703,thymus sarcomatoid carcinoma,EFO:1000577,Thymic Sarcomatoid Carcinoma,EFO:1000577,Same,EFO:1000577,,True,True,
5704,Thymic Sarcomatoid Carcinoma,EFO:1000577,Thymic Sarcomatoid Carcinoma,EFO:1000577,Same,EFO:1000577,,True,True,
5705,thymic sarcomatoid carcinoma,EFO:1000577,Thymic Sarcomatoid Carcinoma,EFO:1000577,Same,EFO:1000577,,True,True,
5706,thymus small cell carcinoma,EFO:1000578,Thymic Small Cell Carcinoma,EFO:1000578,Same,EFO:1000578,,True,True,
5707,Thymic Small Cell Carcinoma,EFO:1000578,Thymic Small Cell Carcinoma,EFO:1000578,Same,EFO:1000578,,True,True,
5708,Thymic Small Cell Neuroendocrine Carcinoma,EFO:1000578,Thymic Small Cell Carcinoma,EFO:1000578,Same,EFO:1000578,,True,True,
5709,thymus squamous cell carcinoma,EFO:1000579,Thymic Squamous Cell Carcinoma,EFO:1000579,Same,EFO:1000579,,True,True,
5710,Thymic Squamous Cell Carcinoma,EFO:1000579,Thymic Squamous Cell Carcinoma,EFO:1000579,Same,EFO:1000579,,True,True,
5711,Thymic Undifferentiated Carcinoma,EFO:1000580,Thymic Undifferentiated Carcinoma,EFO:1000580,Same,EFO:1000580,,True,True,
5712,thymic undifferentiated carcinoma,EFO:1000580,Thymic Undifferentiated Carcinoma,EFO:1000580,Same,EFO:1000580,,True,True,
5713,thymoma,EFO:1000581,Thymoma,EFO:1000581,Same,EFO:1000581,,True,True,
5714,Thymoma,EFO:1000581,Thymoma,EFO:1000581,Same,EFO:1000581,,True,True,
5715,Thymom,EFO:1000581,Thymoma,EFO:1000581,Same,EFO:1000581,,True,True,
5716,mixed type thymoma,EFO:1000582,Thymoma Type AB,EFO:1000582,Same,EFO:1000582,,True,True,
5717,Thymoma Type AB,EFO:1000582,Thymoma Type AB,EFO:1000582,Same,EFO:1000582,,True,True,
5718,thymoma type AB,EFO:1000582,Thymoma Type AB,EFO:1000582,Same,EFO:1000582,,True,True,
5719,epithelial malignant thymoma,EFO:1000576,Thymic Carcinoma,EFO:1000583,Unrelated,,,True,True,
5720,Thymoma Type B3,EFO:1000583,Thymoma Type B3,EFO:1000583,Same,EFO:1000583,,True,True,
5721,thymoma type B3,EFO:1000583,Thymoma Type B3,EFO:1000583,Same,EFO:1000583,,True,True,
5722,predominantly cortical thymoma,EFO:1000584,Thymoma Type B1,EFO:1000584,Same,EFO:1000584,,True,True,
5723,Thymoma Type B1,EFO:1000584,Thymoma Type B1,EFO:1000584,Same,EFO:1000584,,True,True,
5724,thymoma type B1,EFO:1000584,Thymoma Type B1,EFO:1000584,Same,EFO:1000584,,True,True,
5725,Thyroglossal Duct Cyst,EFO:1000585,Thyroglossal Duct Cyst,EFO:1000585,Same,EFO:1000585,,True,True,
5726,thyroglossal duct cyst,EFO:1000585,Thyroglossal Duct Cyst,EFO:1000585,Same,EFO:1000585,,True,True,
5727,Thyroid Gland Diffuse Large B-Cell Lymphoma,EFO:1000587,Thyroid Gland Diffuse Large B-Cell Lymphoma,EFO:1000587,Same,EFO:1000587,,True,True,
5728,thyroid gland diffuse large B-cell lymphoma,EFO:1000587,Thyroid Gland Diffuse Large B-Cell Lymphoma,EFO:1000587,Same,EFO:1000587,,True,True,
5729,thyroid gland mucoepidermoid carcinoma,EFO:1000590,Thyroid Gland Mucoepidermoid Carcinoma,EFO:1000590,Same,EFO:1000590,,True,True,
5730,Thyroid Gland Mucoepidermoid Carcinoma,EFO:1000590,Thyroid Gland Mucoepidermoid Carcinoma,EFO:1000590,Same,EFO:1000590,,True,True,
5731,Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma,EFO:1000591,Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma,EFO:1000591,Same,EFO:1000591,,True,True,
5732,thyroid gland mucosa-associated lymphoid tissue lymphoma,EFO:1000591,Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma,EFO:1000591,Same,EFO:1000591,,True,True,
5733,Thyroid Gland Oncocytic Follicular Carcinoma,EFO:1000592,Thyroid Gland Oncocytic Follicular Carcinoma,EFO:1000592,Same,EFO:1000592,,True,True,
5734,thyroid gland oncocytic follicular carcinoma,EFO:1000592,Thyroid Gland Oncocytic Follicular Carcinoma,EFO:1000592,Same,EFO:1000592,,True,True,
5735,Thyroid Gland Oncocytic Carcinoma,EFO:1000592,Thyroid Gland Oncocytic Follicular Carcinoma,EFO:1000592,Same,EFO:1000592,,True,True,
5736,spindle epithelial tumor with thymus-like differentiation tumor,EFO:1000593,Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation,EFO:1000593,Same,EFO:1000593,,True,True,
5737,Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation,EFO:1000593,Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation,EFO:1000593,Same,EFO:1000593,,True,True,
5738,thyroid gland spindle cell tumor with thymus-like differentiation,EFO:1000593,Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation,EFO:1000593,Same,EFO:1000593,,True,True,
5739,Thyroid Gland Spindle Epithelial Tumor with Thymus-Like Elements,EFO:1000593,Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation,EFO:1000593,Same,EFO:1000593,,True,True,
5740,Thyroid Gland Squamous Cell Carcinoma,EFO:1000594,Thyroid Gland Squamous Cell Carcinoma,EFO:1000594,Same,EFO:1000594,,True,True,
5741,thyroid gland squamous cell carcinoma,EFO:1000594,Thyroid Gland Squamous Cell Carcinoma,EFO:1000594,Same,EFO:1000594,,True,True,
5742,"Thyroid Gland Anaplastic Carcinoma, Squamous Cell Carcinoma Pattern",EFO:1000595,Thyroid Gland Undifferentiated (Anaplastic) Carcinoma,EFO:1000594,Sibling,EFO:1000594,EFO:0002892,True,True,
5743,thyroid gland anaplastic carcinoma,EFO:1000595,Thyroid Gland Undifferentiated (Anaplastic) Carcinoma,EFO:1000595,Same,EFO:1000595,,True,True,
5744,Thyroid Gland Undifferentiated (Anaplastic) Carcinoma,EFO:1000595,Thyroid Gland Undifferentiated (Anaplastic) Carcinoma,EFO:1000595,Same,EFO:1000595,,True,True,
5745,Anaplastic thyroid carcinoma,EFO:1000595,Thyroid Gland Undifferentiated (Anaplastic) Carcinoma,EFO:1000595,Same,EFO:1000595,,True,True,
5746,thyroid gland undifferentiated (anaplastic) carcinoma,EFO:1000595,Thyroid Gland Undifferentiated (Anaplastic) Carcinoma,EFO:1000595,Same,EFO:1000595,,True,True,
5747,Thyroid Gland Anaplastic Carcinoma,EFO:1000595,Thyroid Gland Undifferentiated (Anaplastic) Carcinoma,EFO:1000595,Same,EFO:1000595,,True,True,
5748,tibial adamantinoma,EFO:1000596,Tibial Adamantinoma,EFO:1000596,Same,EFO:1000596,,True,True,
5749,Tibial Adamantinoma,EFO:1000596,Tibial Adamantinoma,EFO:1000596,Same,EFO:1000596,,True,True,
5750,Tonsillar Squamous Cell Carcinoma,EFO:1000597,Tonsillar Squamous Cell Carcinoma,EFO:1000597,Same,EFO:1000597,,True,True,
5751,tonsillar squamous cell carcinoma,EFO:1000597,Tonsillar Squamous Cell Carcinoma,EFO:1000597,Same,EFO:1000597,,True,True,
5752,trachea adenoid cystic carcinoma,EFO:1000598,Tracheal Adenoid Cystic Carcinoma,EFO:1000598,Same,EFO:1000598,,True,True,
5753,Tracheal Adenoid Cystic Carcinoma,EFO:1000598,Tracheal Adenoid Cystic Carcinoma,EFO:1000598,Same,EFO:1000598,,True,True,
5754,tracheal adenoid cystic carcinoma,EFO:1000598,Tracheal Adenoid Cystic Carcinoma,EFO:1000598,Same,EFO:1000598,,True,True,
5755,trachea carcinoma,EFO:1000599,Tracheal Carcinoma,EFO:1000599,Same,EFO:1000599,,True,True,
5756,Tracheal Carcinoma,EFO:1000599,Tracheal Carcinoma,EFO:1000599,Same,EFO:1000599,,True,True,
5757,trachea squamous cell carcinoma,EFO:1000600,Tracheal Squamous Cell Carcinoma,EFO:1000600,Same,EFO:1000600,,True,True,
5758,Tracheal Squamous Cell Carcinoma,EFO:1000600,Tracheal Squamous Cell Carcinoma,EFO:1000600,Same,EFO:1000600,,True,True,
5759,transitional cell carcinoma,EFO:1000601,Transitional Cell Carcinoma,EFO:1000601,Same,EFO:1000601,,True,True,
5760,Transitional Cell Carcinoma,EFO:1000601,Transitional Cell Carcinoma,EFO:1000601,Same,EFO:1000601,,True,True,
5761,Transitional Cell Neoplasm,MONDO:0037254,transitional cell neoplasm,EFO:1000601,Unrelated,,,True,True,
5762,Unclassified Renal Cell Carcinoma,EFO:1000603,Unclassified Renal Cell Carcinoma,EFO:1000603,Same,EFO:1000603,,True,True,
5763,Undifferentiated Gallbladder Carcinoma,EFO:1000604,Undifferentiated Gallbladder Carcinoma,EFO:1000604,Same,EFO:1000604,,True,True,
5764,undifferentiated gallbladder carcinoma,EFO:1000604,Undifferentiated Gallbladder Carcinoma,EFO:1000604,Same,EFO:1000604,,True,True,
5765,Gallbladder Undifferentiated Carcinoma,EFO:1000604,Undifferentiated Gallbladder Carcinoma,EFO:1000604,Same,EFO:1000604,,True,True,
5766,Undifferentiated Ovarian Carcinoma,EFO:1000605,Undifferentiated Ovarian Carcinoma,EFO:1000605,Same,EFO:1000605,,True,True,
5767,undifferentiated ovarian carcinoma,EFO:1000605,Undifferentiated Ovarian Carcinoma,EFO:1000605,Same,EFO:1000605,,True,True,
5768,Ovarian Undifferentiated Carcinoma,EFO:1000605,Undifferentiated Ovarian Carcinoma,EFO:1000605,Same,EFO:1000605,,True,True,
5769,undifferentiated pancreatic carcinoma,EFO:1000606,Undifferentiated Pancreatic Carcinoma,EFO:1000606,Same,EFO:1000606,,True,True,
5770,Pancreatic Undifferentiated Carcinoma,EFO:1000606,Undifferentiated Pancreatic Carcinoma,EFO:1000606,Same,EFO:1000606,,True,True,
5771,osteoclast-like giant cell neoplasm of the pancreas,EFO:1000607,Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells,EFO:1000607,Same,EFO:1000607,,True,True,
5772,undifferentiated pancreatic carcinoma with osteoclast-like giant cells,EFO:1000607,Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells,EFO:1000607,Same,EFO:1000607,,True,True,
5773,Pancreatic Undifferentiated Carcinoma with Osteoclast-Like Giant Cells,EFO:1000607,Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells,EFO:1000607,Same,EFO:1000607,,True,True,
5774,malignant inflammatory fibrous histiocytoma,EFO:1000608,"Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant",EFO:1000608,Same,EFO:1000608,,True,True,
5775,"Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant",EFO:1000608,"Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant",EFO:1000608,Same,EFO:1000608,,True,True,
5776,"undifferentiated pleomorphic sarcoma, inflammatory variant",EFO:1000608,"Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant",EFO:1000608,Same,EFO:1000608,,True,True,
5777,ureter carcinoma,EFO:1000609,Ureter Carcinoma,EFO:1000609,Same,EFO:1000609,,True,True,
5778,Ureter Carcinoma,EFO:1000609,Ureter Carcinoma,EFO:1000609,Same,EFO:1000609,,True,True,
5779,ureter small cell carcinoma,EFO:1000610,Ureter Small Cell Carcinoma,EFO:1000610,Same,EFO:1000610,,True,True,
5780,Ureter Small Cell Carcinoma,EFO:1000610,Ureter Small Cell Carcinoma,EFO:1000610,Same,EFO:1000610,,True,True,
5781,Ureter Small Cell Neuroendocrine Carcinoma,EFO:1000610,Ureter Small Cell Carcinoma,EFO:1000610,Same,EFO:1000610,,True,True,
5782,Urothelial Dysplasia,EFO:1000611,Urothelial Dysplasia,EFO:1000611,Same,EFO:1000611,,True,True,
5783,urothelial dysplasia,EFO:1000611,Urothelial Dysplasia,EFO:1000611,Same,EFO:1000611,,True,True,
5784,usual ductal breast hyperplasia,EFO:1000612,Usual Ductal Breast Hyperplasia,EFO:1000612,Same,EFO:1000612,,True,True,
5785,Breast Usual Ductal Hyperplasia,EFO:1000612,Usual Ductal Breast Hyperplasia,EFO:1000612,Same,EFO:1000612,,True,True,
5786,uterine carcinosarcoma,EFO:1000613,Uterine Carcinosarcoma,EFO:1000613,Same,EFO:1000613,,True,True,
5787,Uterine Carcinosarcoma,EFO:1000613,Uterine Carcinosarcoma,EFO:1000613,Same,EFO:1000613,,True,True,
5788,uveal melanoma,EFO:1000616,Uveal Melanoma,EFO:1000616,Same,EFO:1000616,,True,True,
5789,Uveal Melanoma,EFO:1000616,Uveal Melanoma,EFO:1000616,Same,EFO:1000616,,True,True,
5790,Vaginal Adenoid Cystic Carcinoma,EFO:1000617,Vaginal Adenoid Cystic Carcinoma,EFO:1000617,Same,EFO:1000617,,True,True,
5791,vaginal adenoid cystic carcinoma,EFO:1000617,Vaginal Adenoid Cystic Carcinoma,EFO:1000617,Same,EFO:1000617,,True,True,
5792,vaginal carcinosarcoma,EFO:1000618,Vaginal Carcinosarcoma,EFO:1000618,Same,EFO:1000618,,True,True,
5793,Vaginal Carcinosarcoma,EFO:1000618,Vaginal Carcinosarcoma,EFO:1000618,Same,EFO:1000618,,True,True,
5794,Vaginal Melanoma,EFO:1000619,Vaginal Melanoma,EFO:1000619,Same,EFO:1000619,,True,True,
5795,vaginal melanoma,EFO:1000619,Vaginal Melanoma,EFO:1000619,Same,EFO:1000619,,True,True,
5796,Vaginal Squamous Cell Carcinoma,EFO:1000620,Vaginal Squamous Cell Carcinoma,EFO:1000620,Same,EFO:1000620,,True,True,
5797,vaginal squamous cell carcinoma,EFO:1000620,Vaginal Squamous Cell Carcinoma,EFO:1000620,Same,EFO:1000620,,True,True,
5798,"Vaginal Squamous Cell Carcinoma, Not Otherwise Specified",EFO:1000620,Vaginal Squamous Cell Carcinoma,EFO:1000620,Same,EFO:1000620,,True,True,
5799,vulvar lichen sclerosus,EFO:1000623,Vulvar Lichen Sclerosus,EFO:1000623,Same,EFO:1000623,,True,True,
5800,Vulvar Lichen Sclerosus,EFO:1000623,Vulvar Lichen Sclerosus,EFO:1000623,Same,EFO:1000623,,True,True,
5801,vulva squamous cell carcinoma,EFO:1000624,Vulvar Squamous Cell Carcinoma,EFO:1000624,Same,EFO:1000624,,True,True,
5802,Vulvar Squamous Cell Carcinoma,EFO:1000624,Vulvar Squamous Cell Carcinoma,EFO:1000624,Same,EFO:1000624,,True,True,
5803,vulvar squamous cell carcinoma,EFO:1000624,Vulvar Squamous Cell Carcinoma,EFO:1000624,Same,EFO:1000624,,True,True,
5804,Warthin Tumor,EFO:1000625,Warthin Tumor,EFO:1000625,Same,EFO:1000625,,True,True,
5805,Warthin tumor,EFO:1000625,Warthin Tumor,EFO:1000625,Same,EFO:1000625,,True,True,
5806,thyroid gland disease,EFO:1000627,thyroid disease,EFO:1000627,Same,EFO:1000627,,True,True,
5807,thyroid gland disorder,EFO:1000627,thyroid disease,EFO:1000627,Same,EFO:1000627,,True,True,
5808,Thyroid Gland Disorder,EFO:1000627,thyroid disease,EFO:1000627,Same,EFO:1000627,,True,True,
5809,marginal zone lymphoma,EFO:1000630,marginal zone B-cell lymphoma,EFO:1000630,Same,EFO:1000630,,True,True,
5810,marginal zone B-cell lymphoma,EFO:1000630,marginal zone B-cell lymphoma,EFO:1000630,Same,EFO:1000630,,True,True,
5811,Marginal Zone Lymphoma,EFO:1000630,marginal zone B-cell lymphoma,EFO:1000630,Same,EFO:1000630,,True,True,
5812,palsy,EFO:1000631,palsy,EFO:1000631,Same,EFO:1000631,,True,True,
5813,cerebral palsy,EFO:1000632,cerebral palsy,EFO:1000632,Same,EFO:1000632,,True,True,
5814,Cerebral palsy,EFO:1000632,cerebral palsy,EFO:1000632,Same,EFO:1000632,,True,True,
5815,Cerebral Palsy,EFO:1000632,cerebral palsy,EFO:1000632,Same,EFO:1000632,,True,True,
5816,Adenomateuze polyposis van colon,EFO:1000633,adenomatous colon polyp,EFO:1000633,Same,EFO:1000633,,True,True,
5817,adenomatous colon polyp,EFO:1000633,adenomatous colon polyp,EFO:1000633,Same,EFO:1000633,,True,True,
5818,Colon Adenomatous Polyp,EFO:1000633,adenomatous colon polyp,EFO:1000633,Same,EFO:1000633,,True,True,
5819,hamartoma,EFO:1000634,hamartoma,EFO:1000634,Same,EFO:1000634,,True,True,
5820,Hamartom,EFO:1000634,hamartoma,EFO:1000634,Same,EFO:1000634,,True,True,
5821,Hamartoma,EFO:1000634,hamartoma,EFO:1000634,Same,EFO:1000634,,True,True,
5822,hemangioma,EFO:1000635,hemangioma,EFO:1000635,Same,EFO:1000635,,True,True,
5823,Hemangiom,EFO:1000635,hemangioma,EFO:1000635,Same,EFO:1000635,,True,True,
5824,Hemangioma,EFO:1000635,hemangioma,EFO:1000635,Same,EFO:1000635,,True,True,
5825,acute respiratory distress syndrome,EFO:1000637,acute respiratory distress syndrome,EFO:1000637,Same,EFO:1000637,,True,True,
5826,Acute Respiratory Distress Syndrome,EFO:1000637,acute respiratory distress syndrome,EFO:1000637,Same,EFO:1000637,,True,True,
5827,episodic ataxia,MONDO:0016227,hereditary episodic ataxia,EFO:1000638,Unrelated,,,True,True,
5828,acquired metabolic disease,EFO:1000639,acquired metabolic disease,EFO:1000639,Same,EFO:1000639,,True,True,
5829,basal ganglia cerebrovascular disease,EFO:1000640,basal ganglia cerebrovascular disease,EFO:1000640,Same,EFO:1000640,,True,True,
5830,basal ganglia cerebrovascular disorder,EFO:1000640,basal ganglia cerebrovascular disease,EFO:1000640,Same,EFO:1000640,,True,True,
5831,congenital nonspherocytic hemolytic anemia,EFO:1000641,congenital nonspherocytic hemolytic anemia,EFO:1000641,Same,EFO:1000641,,True,True,
5832,hemochromatosis,EFO:1000642,hemochromatosis,EFO:1000642,Same,EFO:1000642,,True,True,
5833,obsolete infantile epileptic encephalopathy,EFO:1000643,infantile epileptic encephalopathy,EFO:1000643,Same,EFO:1000643,,True,True,
5834,newborn respiratory distress syndrome,EFO:1000644,newborn respiratory distress syndrome,EFO:1000644,Same,EFO:1000644,,True,True,
5835,Respiratory Distress Syndrome,EFO:1000644,newborn respiratory distress syndrome,EFO:1000644,Same,EFO:1000644,,True,True,
5836,postural orthostatic tachycardia syndrome,EFO:1000645,orthostatic intolerance,EFO:1000645,Same,EFO:1000645,,True,True,
5837,Postural Orthostatic Tachycardia Syndrome,EFO:1000645,orthostatic intolerance,EFO:1000645,Same,EFO:1000645,,True,True,
5838,papillary carcinoma,EFO:1000646,papillary carcinoma,EFO:1000646,Same,EFO:1000646,,True,True,
5839,Papillary Carcinoma,EFO:1000646,papillary carcinoma,EFO:1000646,Same,EFO:1000646,,True,True,
5840,renal tubular transport disease,EFO:1000647,renal tubular transport disease,EFO:1000647,Same,EFO:1000647,,True,True,
5841,developmental dysplasia of the hip,EFO:1000648,developmental dysplasia of the hip,EFO:1000648,Same,EFO:1000648,,True,True,
5842,estrogen-receptor positive breast cancer,EFO:1000649,estrogen-receptor positive breast cancer,EFO:1000649,Same,EFO:1000649,,True,True,
5843,estrogen-receptor negative breast cancer,EFO:1000650,estrogen-receptor negative breast cancer,EFO:1000650,Same,EFO:1000650,,True,True,
5844,obsolete recalcitrant atopic dermatitis,EFO:1000651,recalcitrant atopic dermatitis,EFO:1000651,Same,EFO:1000651,,True,True,
5845,acute pancreatitis,EFO:1000652,acute pancreatitis,EFO:1000652,Same,EFO:1000652,,True,True,
5846,Acute pancreatitis,EFO:1000652,acute pancreatitis,EFO:1000652,Same,EFO:1000652,,True,True,
5847,Acute Pancreatitis,EFO:1000652,acute pancreatitis,EFO:1000652,Same,EFO:1000652,,True,True,
5848,childhood cancer,EFO:1000654,childhood cancer,EFO:1000654,Same,EFO:1000654,,True,True,
5849,childhood malignant neoplasm,EFO:1000654,childhood cancer,EFO:1000654,Same,EFO:1000654,,True,True,
5850,Childhood Malignant Neoplasm,EFO:1000654,childhood cancer,EFO:1000654,Same,EFO:1000654,,True,True,
5851,sporadic Creutzfeld Jacob disease,EFO:1000656,sporadic Creutzfeld Jacob disease,EFO:1000656,Same,EFO:1000656,,True,True,
5852,rectum cancer,EFO:1000657,rectum cancer,EFO:1000657,Same,EFO:1000657,,True,True,
5853,rectal cancer,EFO:1000657,rectum cancer,EFO:1000657,Same,EFO:1000657,,True,True,
5854,Malignant Rectal Neoplasm,EFO:1000657,rectum cancer,EFO:1000657,Same,EFO:1000657,,True,True,
5855,acanthosis nigricans,EFO:1000660,acanthosis nigricans,EFO:1000660,Same,EFO:1000660,,True,True,
5856,Acanthosis nigricans,EFO:1000660,acanthosis nigricans,EFO:1000660,Same,EFO:1000660,,True,True,
5857,Acanthosis Nigricans,EFO:1000660,acanthosis nigricans,EFO:1000660,Same,EFO:1000660,,True,True,
5858,Achenbach syndrome,EFO:1000661,Achenbach syndrome,EFO:1000661,Same,EFO:1000661,,True,True,
5859,Achenbach Syndrome,EFO:1000661,Achenbach syndrome,EFO:1000661,Same,EFO:1000661,,True,True,
5860,acneiform dermatitis,EFO:1000662,acneiform dermatitis,EFO:1000662,Same,EFO:1000662,,True,True,
5861,Acneiform Dermatitis,EFO:1000662,acneiform dermatitis,EFO:1000662,Same,EFO:1000662,,True,True,
5862,acquired hyperkeratosis,EFO:1000663,acquired keratosis,EFO:1000663,Same,EFO:1000663,,True,True,
5863,acquired keratosis,EFO:1000663,acquired keratosis,EFO:1000663,Same,EFO:1000663,,True,True,
5864,Acquired Keratoderma,EFO:1000663,acquired keratosis,EFO:1000663,Same,EFO:1000663,,True,True,
5865,acrodermatitis,EFO:1000664,acrodermatitis,EFO:1000664,Same,EFO:1000664,,True,True,
5866,Acrodermatitis,EFO:1000664,acrodermatitis,EFO:1000664,Same,EFO:1000664,,True,True,
5867,acrodermatitis chronica atrophicans,EFO:1000665,acrodermatitis chronica atrophicans,EFO:1000665,Same,EFO:1000665,,True,True,
5868,acrokeratosis verruciformis,EFO:1000666,acrokeratosis verruciformis,EFO:1000666,Same,EFO:1000666,,True,True,
5869,Acrokeratosis Verruciformis,EFO:1000666,acrokeratosis verruciformis,EFO:1000666,Same,EFO:1000666,,True,True,
5870,adiposis dolorosa,EFO:1000667,adiposis dolorosa,EFO:1000667,Same,EFO:1000667,,True,True,
5871,Adiposis Dolorosa,EFO:1000667,adiposis dolorosa,EFO:1000667,Same,EFO:1000667,,True,True,
5872,allergic contact dermatitis,EFO:1000668,allergic contact dermatitis,EFO:1000668,Same,EFO:1000668,,True,True,
5873,Allergic Contact Dermatitis,EFO:1000668,allergic contact dermatitis,EFO:1000668,Same,EFO:1000668,,True,True,
5874,allergic urticaria,EFO:1000669,allergic urticaria,EFO:1000669,Same,EFO:1000669,,True,True,
5875,anhidrosis,EFO:1000670,anhidrosis,EFO:1000670,Same,EFO:1000670,,True,True,
5876,bacterial exanthem,EFO:1000671,bacterial exanthem,EFO:1000671,Same,EFO:1000671,,True,True,
5877,Bloch-Sulzberger syndrome,MONDO:0010631,incontinentia pigmenti,EFO:1000672,Unrelated,,,True,True,
5878,carbuncle,EFO:1000674,carbuncle,EFO:1000674,Same,EFO:1000674,,True,True,
5879,cholesteatoma,EFO:1000675,cholesteatoma,EFO:1000675,Same,EFO:1000675,,True,True,
5880,Cholesteatom,EFO:1000675,cholesteatoma,EFO:1000675,Same,EFO:1000675,,True,True,
5881,Cholesteatoma,EFO:1000675,cholesteatoma,EFO:1000675,Same,EFO:1000675,,True,True,
5882,cholesteatoma of attic,EFO:1000676,cholesteatoma of attic,EFO:1000676,Same,EFO:1000676,,True,True,
5883,cholesteatoma of external ear,EFO:1000677,cholesteatoma of external ear,EFO:1000677,Same,EFO:1000677,,True,True,
5884,cholesteatoma of middle ear,EFO:1000678,cholesteatoma of middle ear,EFO:1000678,Same,EFO:1000678,,True,True,
5885,Middle Ear Cholesteatoma,EFO:1000678,cholesteatoma of middle ear,EFO:1000678,Same,EFO:1000678,,True,True,
5886,cholinergic urticaria,EFO:1000679,cholinergic urticaria,EFO:1000679,Same,EFO:1000679,,True,True,
5887,cicatricial pemphigoid,EFO:1000680,mucous membrane pemphigoid,EFO:1000680,Same,EFO:1000680,,True,True,
5888,mucous membrane pemphigoid,EFO:1000680,mucous membrane pemphigoid,EFO:1000680,Same,EFO:1000680,,True,True,
5889,Benign Mucous Membrane Pemphigoid,EFO:1000680,mucous membrane pemphigoid,EFO:1000680,Same,EFO:1000680,,True,True,
5890,congenital generalized lipodystrophy,EFO:1000681,congenital generalized lipodystrophy,EFO:1000681,Same,EFO:1000681,,True,True,
5891,Congenital generalized lipodystrophy,EFO:1000681,congenital generalized lipodystrophy,EFO:1000681,Same,EFO:1000681,,True,True,
5892,conjunctival pigmentation,EFO:1000682,conjunctival pigmentation,EFO:1000682,Same,EFO:1000682,,True,True,
5893,cutaneous diphtheria,EFO:1000683,cutaneous diphtheria,EFO:1000683,Same,EFO:1000683,,True,True,
5894,dermatitis herpetiformis,EFO:1000684,dermatitis herpetiformis,EFO:1000684,Same,EFO:1000684,,True,True,
5895,Dermatitis Herpetiformis,EFO:1000684,dermatitis herpetiformis,EFO:1000684,Same,EFO:1000684,,True,True,
5896,dermatographia,EFO:1000685,dermatographia,EFO:1000685,Same,EFO:1000685,,True,True,
5897,familial dermatographia,EFO:1000685,dermatographia,EFO:1000685,Same,EFO:1000685,,True,True,
5898,dermatosis papulosa nigra,EFO:1000686,dermatosis papulosa nigra,EFO:1000686,Same,EFO:1000686,,True,True,
5899,Dermatosis Papulosa Nigra,EFO:1000686,dermatosis papulosa nigra,EFO:1000686,Same,EFO:1000686,,True,True,
5900,diffuse lipomatosis,EFO:1000687,diffuse lipomatosis,EFO:1000687,Same,EFO:1000687,,True,True,
